-------------------------- jModeltest 2.1.10 v20160303 --------------------------
(c) 2011-onwards D. Darriba, G.L. Taboada, R. Doallo and D. Posada,
(1) Department of Biochemistry, Genetics and Immunology
    University of Vigo, 36310 Vigo, Spain.
(2) Department of Electronics and Systems
    University of A Coruna, 15071 A Coruna, Spain.
e-mail: ddarriba@udc.es, dposada@uvigo.es
--------------------------------------------------------------------------------
 
Mon Aug 07 10:02:12 PDT 2017
Linux 2.6.32-696.3.2.el6.x86_64, arch: amd64, bits: 64, numcores: 24
 
--------------------------------------------------------------------------------
Citation: Darriba D, Taboada GL, Doallo R and Posada D. 2012.
          "jModelTest 2: more models, new heuristics and parallel computing".
          Nature Methods 9(8), 772.
--------------------------------------------------------------------------------
 
jModelTest 2.1.10 v20160303
Copyright (C) 2011 D. Darriba, G.L. Taboada, R. Doallo and D. Posada
This program comes with ABSOLUTELY NO WARRANTY
This is free software, and you are welcome to redistribute it under certain
conditions
 
Notice: This program may contain errors. Please inspect results carefully.
 
PhyML binary: /projects/ps-ngbt/opt/comet/jmodeltest2/2.1.10/exe/phyml/PhyML_3.0_linux64 v20130103
 
Arguments = -tr 24 --set-property log-dir=./ -d infile.phy -s 11 -f -i -g 4 -t ML -AIC -AICc -BIC -DT -S BEST -p -a -w

Reading data file "infile.phy"... OK.
  number of sequences: 71
  number of sites: 1055
 
 
---------------------------------------------------------------
*                                                             *
*        COMPUTATION OF LIKELIHOOD SCORES WITH PHYML          *
*                                                             *
---------------------------------------------------------------
 
::Settings::
 
 Phyml version = 20130103
 Phyml binary = PhyML_3.0_linux64
 Phyml path = /projects/ps-ngbt/opt/comet/jmodeltest2/2.1.10/exe/phyml/
 Candidate models = 88
   number of substitution schemes = 11
   including models with equal/unequal base frequencies (+F)
   including models with/without a proportion of invariable sites (+I)
   including models with/without rate variation among sites (+G) (nCat = 4)
 Optimized free parameters (K) = substitution parameters + 139 branch lengths + topology 
 Base tree for likelihood calculations = ML tree
 Tree topology search operation = BEST
 
 
 
::Progress::
 
Model 		 Exec. Time 	 Total Time 	 -lnL
-------------------------------------------------------------------------
F81+G		00h:00:43:04	00h:00:43:04	    3398.0600	 (1/88)
    |   |       |   |                |             +----95
    |   |       |   |                |                   +--30 Isllag22592
    |   |       |   |        +-----130
    |   |       |   |        |       |                           +--29 Ibemor13312
    |   |       |   |        |       |                       +--86
    |   |       |   |        |       |                       |   +--28 Ibemor13311
    |   |       |   |        |       |                   +--87
    |   |       |   |        |       |                   |   +--27 Ibemor13314
    |   |       |   |        |       |               +--88
    |   |       |   |        |       |               |   +--26 Ibemor13302
    |   |       |   |        |       |           +--89
    |   |       |   |        |       |           |   +--25 Ibemor13233
    |   |       |   |        |       |       +--90
    |   |       |   |        |       |       |   +--24 Ibemor13231
    |   |       |   |        |       |   +--91
    |   |       |   |        |       |   |   |               +--23 Ibemor13304
    |   |       |   |        |       |   |   |           +--82
    |   |       |   |        |       |   |   |           |   +--22 Ibemor13194
    |   |       |   |        |       |   |   |       +--83
    |   |       |   |        |       |   |   |       |   +--21 Ibemor13163
    |   |       |   |        |       |   |   |   +--84
    |   |       |   |        |       |   |   |   |   +--20 Ibemor13161
    |   |       |   |        |       |   |   +--85
    |   |       |   |        |       |   |       +--19 Ibemor13303
    |   |       |   |        |       +--92
    |   |       |   |        |           |           +--18 Argwol12222
    |   |       |   |        |           |       +--79
    |   |       |   |        |           |       |   +--17 Argwol12221
    |   |       |   |        |           |   +--80
    |   |       |   |        |           |   |   +--16 Argwol12223
    |   |       |   |        |           +--81
    |   |       |   |        |               |               +--15 Argwol12773
    |   |       |   |        |               |           +--75
    |   |       |   |        |               |           |   +--14 Argwol12774
    |   |       |   |        |               |       +--76
    |   |       |   |        |               |       |   +--13 Argwol12782
    |   |       |   |        |               |   +--77
    |   |       |   |        |               |   |   |   +--12 Argwol15402
    |   |       |   |        |               |   |   +--74
    |   |       |   |        |               |   |       +--11 Argwol15401
    |   |       |   |        |               +--78
    |   |       |   |        |                   +--10 Argwol12781
    |   |       |   |    +-131
    |   |       |   |    |   +-----------------9 Corcel22221
    |   |       |   +--132
    |   |       |        +--------------------------8 Meremi
    |   |   +-135
    |   |   |   |       +---7 Boedav13211
    |   |   |   |   +--72
    |   |   |   |   |   +---6 Boedav13204
    |   |   |   +--73
    |   |   |       +---5 Boedav13201
    |   +-136
    |       +---4 Cholev13552
+-139
|   +---3 Cholev13563
|
+---2 Cholev13562
|
+---1 Cholev13561

 
(Cholev13561:0.0000000000,Cholev13562:0.0000000200,(Cholev13563:0.0000000000,((Cholev13552:0.0000000700,((Boedav13201:0.0010641200,(Boedav13204:0.0000000000,Boedav13211:0.0000000300):1.0000:0.0000000000):1.0000:0.0040532600,((Meremi:0.1034510700,(Corcel22221:0.0682469400,((((Argwol12781:0.0000000600,((Argwol15401:0.0000000000,Argwol15402:0.0000000000):1.0000:0.0011175300,(Argwol12782:0.0000000000,(Argwol12774:0.0000000000,Argwol12773:0.0000000000):1.0000:0.0011105700):0.8645:0.0000000600):1.0000:0.0011093900):1.0000:0.0011071500,(Argwol12223:0.0000000200,(Argwol12221:0.0011051800,Argwol12222:0.0000000000):0.8645:0.0000000300):1.0000:0.0000000200):1.0000:0.0090017000,((Ibemor13303:0.0045257100,(Ibemor13161:0.0000000000,(Ibemor13163:0.0000000000,(Ibemor13194:0.0022175500,Ibemor13304:0.0000000000):0.8645:0.0000000000):0.8645:0.0000000300):0.8645:0.0000000600):0.8645:0.0010932900,(Ibemor13231:0.0000000200,(Ibemor13233:0.0000000000,(Ibemor13302:0.0000000300,(Ibemor13314:0.0000000000,(Ibemor13311:0.0010965100,Ibemor13312:0.0000000200):0.8645:0.0000000200):1.0000:0.0010948300):0.8645:0.0000000300):0.8645:0.0000000000):0.8645:0.0000000400):1.0000:0.0117259500):1.0000:0.0142579100,((((Isllag22592:0.0030959500,(Isllag22591:0.0000000000,(Islglo10425:0.0000000000,Islglo9821:0.0000000000):1.0000:0.0010935600):1.0000:0.0028350700):1.0000:0.0240550000,((Josait13513:0.0010802900,(Josait13623:0.0010733500,(Josait13622:0.0000000200,(Josait13621:0.0000000000,(Josait13613:0.0000000000,(Josait13612:0.0000000000,(Josait13611:0.0000000000,(Josait13511:0.0000000000,(Josait13512:0.0000000000,Josait13243:0.0000000000):0.8645:0.0000000000):0.8645:0.0000000000):0.8645:0.0000000000):0.8645:0.0000000000):0.8645:0.0000000000):0.8645:0.0000000000):0.8645:0.0000000000):1.0000:0.0000000300):1.0000:0.0040870800,((Islshu13323:0.0000000000,(Islshu13321:0.0010295900,(Islshu13322:0.0000000000,Islshu13324:0.0000000000):1.0000:0.0000000300):1.0000:0.0010305900):1.0000:0.0042085000,(((Milsch13212:0.0000000000,Milsch13213:0.0000000300):1.0000:0.0032954600,(Milsch13192:0.0010650600,(Milsch13191:0.0000000000,(Milsch13241:0.0010431600,(Milsch13162:0.0000000400,(Milsch13292:0.0000000000,(Milsch13291:0.0000000100,(Milsch13283:0.0000000300,Milsch13282:0.0022508400):1.0000:0.0031421200):0.8645:0.0000000100):0.8645:0.0000000200):0.8645:0.0000000300):1.0000:0.0011372100):0.8645:0.0000000000):1.0000:0.0022940400):1.0000:0.0063305700,(Islpal22991:0.0000000000,Islpal22992:0.0000000000):1.0000:0.0021073700):0.7198:0.0009232400):1.0000:0.0049945700):1.0000:0.0000002100):1.0000:0.0232633700,(Islaza14043:0.0043799600,Islaza14041:0.0000000700):1.0000:0.0131008100):1.0000:0.0095586100,((Tarrol14351:0.0011059900,(Targas13403:0.0000000000,Targas13401:0.0000000000):0.8645:0.0000000000):1.0000:0.0096241600,(Spafez12123:0.0010740600,(Spafez12121:0.0000000000,Spafez12122:0.0010765900):1.0000:0.0033296000):1.0000:0.0070444300):1.0000:0.0056112800):1.0000:0.0072418100):1.0000:0.0324944900):1.0000:0.0182945800):1.0000:0.0219821000,(Boestu13135:0.0000000000,Boestu13134:0.0000000000):1.0000:0.0000002100):0.9389:0.0013991000):1.0000:0.0043961100):1.0000:0.0021692300,(Cholev13571:0.0000000000,Cholev13573:0.0021487200):0.8645:0.0000000000):0.8645:0.0000000400):0.8645:0.0000000200);
 
Note: this tree is unrooted. Branch lengths are the expected number of substitutions per site. Labels next to parentheses represent phylogenetic uncertainty due to model selection (see documentation)



---------------------------------------------------------------
*                                                             *
*             BAYESIAN INFORMATION CRITERION (BIC)            *
*                                                             *
---------------------------------------------------------------
 
 Sample size: 1055.0
 
 Model selected: 
   Model = TrN+I+G
   partition = 010020
   -lnL = 3283.3446
   K = 147
   freqA = 0.2010 
   freqC = 0.2621 
   freqG = 0.3335 
   freqT = 0.2034 
   R(a) [AC] =  1.0000
   R(b) [AG] =  2.4061
   R(c) [AT] =  1.0000
   R(d) [CG] =  1.0000
   R(e) [CT] =  7.6702
   R(f) [GT] =  1.0000
   p-inv = 0.6590
   gamma shape = 0.6120 

--
PAUP* Commands Block:
 If you want to load the selected model and associated estimates in PAUP*,
 attach the next block of commands after the data in your PAUP file:

[!
Likelihood settings from best-fit model (TrN+I+G) selected by BIC
with jModeltest 2.1.10 v20160303 on Mon Aug 07 10:05:29 PDT 2017]

BEGIN PAUP;
Lset base=(0.2010 0.2621 0.3335 ) nst=6  rmat=(1.0000 2.4061 1.0000 1.0000 7.6702) rates=gamma shape=0.6120 ncat=4 pinvar=0.6590;
END;
--
 
Tree for the best BIC model = (Cholev13561:0.00000000,Cholev13562:0.00000002,(Cholev13563:0.00000000,((Cholev13571:0.00000000,Cholev13573:0.00215001):0.00000000,(Cholev13552:0.00000007,((Boedav13201:0.00106564,(Boedav13204:0.00000000,Boedav13211:0.00000003):0.00000000):0.00406134,((Boestu13135:0.00000000,Boestu13134:0.00000000):0.00000021,(Meremi:0.10356393,(Corcel22221:0.06824694,((((Argwol12781:0.00000006,((Argwol12782:0.00000000,(Argwol12774:0.00000000,Argwol12773:0.00000000):0.00111057):0.00000006,(Argwol15401:0.00000000,Argwol15402:0.00000000):0.00111753):0.00110939):0.00110715,(Argwol12223:0.00000002,(Argwol12221:0.00110518,Argwol12222:0.00000000):0.00000003):0.00000002):0.00900170,((Ibemor13303:0.00452642,(Ibemor13161:0.00000000,(Ibemor13163:0.00000000,(Ibemor13194:0.00222025,Ibemor13304:0.00000000):0.00000000):0.00000004):0.00000006):0.00109329,(Ibemor13231:0.00000002,(Ibemor13233:0.00000000,(Ibemor13302:0.00000003,(Ibemor13314:0.00000000,(Ibemor13311:0.00109651,Ibemor13312:0.00000002):0.00000002):0.00109483):0.00000003):0.00000000):0.00000004):0.01176404):0.01425791,(((Tarrol14351:0.00110599,(Targas13403:0.00000000,Targas13401:0.00000000):0.00000000):0.00962416,(Spafez12123:0.00107406,(Spafez12121:0.00000000,Spafez12122:0.00107659):0.00332960):0.00704443):0.00561128,((Islaza14043:0.00440301,Islaza14041:0.00000007):0.01303292,((Isllag22592:0.00306808,(Isllag22591:0.00000000,(Islglo10425:0.00000000,Islglo9821:0.00000000):0.00109356):0.00283507):0.02395517,(((Islshu13323:0.00000000,(Islshu13321:0.00102959,(Islshu13322:0.00000000,Islshu13324:0.00000000):0.00000003):0.00103059):0.00420850,(((Milsch13212:0.00000000,Milsch13213:0.00000003):0.00330046,(Milsch13192:0.00106701,(Milsch13191:0.00000000,(Milsch13241:0.00104466,(Milsch13162:0.00000004,(Milsch13292:0.00000000,(Milsch13291:0.00000001,(Milsch13283:0.00000004,Milsch13282:0.00226029):0.00315242):0.00000001):0.00000002):0.00000003):0.00113721):0.00000000):0.00228492):0.00633057,(Islpal22991:0.00000000,Islpal22992:0.00000000):0.00210737):0.00089766):0.00499457,(Josait13513:0.00108029,(Josait13623:0.00107335,(Josait13622:0.00000002,(Josait13621:0.00000000,(Josait13613:0.00000000,(Josait13612:0.00000000,(Josait13611:0.00000000,(Josait13511:0.00000000,(Josait13512:0.00000000,Josait13243:0.00000000):0.00000000):0.00000000):0.00000000):0.00000000):0.00000000):0.00000000):0.00000000):0.00000003):0.00408708):0.00000020):0.02326337):0.00955861):0.00724181):0.03245164):0.01829458):0.02198210):0.00139910):0.00439611):0.00217375):0.00000004):0.00000002);
 
 
* BIC MODEL SELECTION : Selection uncertainty
 
Model             -lnL    K      BIC       delta       weight   cumWeight
------------------------------------------------------------------------- 
TrN+I+G     3283.34463   147  7589.999779   0.000000    0.823629   0.823629 
TIM2+I+G    3282.17344   148  7594.618695   4.618916    0.081799   0.905428 
TIM3+I+G    3282.57791   148  7595.427635   5.427856    0.054587   0.960014 
TIM1+I+G    3282.89973   148  7596.071275   6.071496    0.039566   0.999580 
GTR+I+G     3280.98066   150  7606.155727  16.155948    0.000256   0.999836 
HKY+I+G     3295.48712   146  7607.323463  17.323684    0.000143   0.999979 
TPM2uf+I+G  3294.87193   147  7613.054379  23.054600   8.12e-006   0.999987 
TPM3uf+I+G  3294.95848   147  7613.227479  23.227700   7.45e-006   0.999994 
TPM1uf+I+G  3295.22556   147  7613.761639  23.761860   5.70e-006   1.000000 
TIM2ef+I+G  3306.14637   145  7621.680667  31.680888   1.09e-007   1.000000 
TrNef+I+G   3311.94182   144  7626.310271  36.310492   1.07e-008   1.000000 
TVM+I+G     3294.70123   149  7626.635571  36.635792   9.13e-009   1.000000 
TIM1ef+I+G  3310.53131   145  7630.450547  40.450768   1.36e-009   1.000000 
TIM3ef+I+G  3311.36372   145  7632.115367  42.115588   5.89e-010   1.000000 
TrN+G       3308.11161   146  7632.572443  42.572664   4.69e-010   1.000000 
TrN+I       3308.31178   146  7632.972783  42.973004   3.84e-010   1.000000 
SYM+I+G     3305.41839   147  7634.147299  44.147520   2.13e-010   1.000000 
TIM2+G      3306.96391   147  7637.238339  47.238560   4.55e-011   1.000000 
TIM2+I      3307.08787   147  7637.486259  47.486480   4.02e-011   1.000000 
TIM1+I      3307.19531   147  7637.701139  47.701360   3.61e-011   1.000000 
TIM1+G      3307.65617   147  7638.622859  48.623080   2.28e-011   1.000000 
TIM3+G      3307.67859   147  7638.667699  48.667920   2.23e-011   1.000000 
TPM2+I+G    3318.44921   144  7639.325051  49.325272   1.60e-011   1.000000 
TIM3+I      3308.06888   147  7639.448279  49.448500   1.51e-011   1.000000 
K80+I+G     3324.62500   143  7644.715335  54.715556   1.08e-012   1.000000 
GTR+G       3305.64214   149  7648.517391  58.517612   1.62e-013   1.000000 
GTR+I       3306.37265   149  7649.978411  59.978632   7.79e-014   1.000000 
HKY+I       3320.80646   145  7651.000847  61.001068   4.67e-014   1.000000 
TPM3+I+G    3324.61820   144  7651.663031  61.663252   3.36e-014   1.000000 
TPM1+I+G    3324.78034   144  7651.987311  61.987532   2.85e-014   1.000000 
TVMef+I+G   3317.90188   146  7652.152983  62.153204   2.63e-014   1.000000 
TPM2uf+I    3320.24548   146  7656.840183  66.840404   2.52e-015   1.000000 
TPM1uf+I    3320.30489   146  7656.959003  66.959224   2.38e-015   1.000000 
TPM3uf+I    3320.56305   146  7657.475323  67.475544   1.83e-015   1.000000 
HKY+G       3325.18956   145  7659.767047  69.767268   5.83e-016   1.000000 
TIM2ef+I    3329.12426   144  7660.675151  70.675372   3.70e-016   1.000000 
TIM2ef+G    3330.39346   144  7663.213551  73.213772   1.04e-016   1.000000 
TrNef+I     3333.91567   143  7663.296675  73.296896   9.99e-017   1.000000 
TPM3uf+G    3324.61150   146  7665.572223  75.572444   3.20e-017   1.000000 
TPM2uf+G    3324.64732   146  7665.643863  75.644084   3.09e-017   1.000000 
TrNef+G     3335.20206   143  7665.869455  75.869676   2.76e-017   1.000000 
TPM1uf+G    3324.78801   146  7665.925243  75.925464   2.68e-017   1.000000 
TVM+I       3318.96056   148  7668.192935  78.193156   8.64e-018   1.000000 
TIM1ef+I    3333.03834   144  7668.503311  78.503532   7.39e-018   1.000000 
TIM3ef+I    3333.90435   144  7670.235331  80.235552   3.11e-018   1.000000 
TIM1ef+G    3334.36556   144  7671.157751  81.157972   1.96e-018   1.000000 
TIM3ef+G    3335.20147   144  7672.829571  82.829792   8.50e-019   1.000000 
SYM+I       3328.32108   146  7672.991383  82.991604   7.84e-019   1.000000 
SYM+G       3329.54476   146  7675.438743  85.438964   2.31e-019   1.000000 
TVM+G       3323.48627   148  7677.244355  87.244576   9.35e-020   1.000000 
TPM2+I      3344.50906   143  7684.483455  94.483676   2.51e-021   1.000000 
K80+I       3349.00307   142  7686.510179  96.510400   9.09e-022   1.000000 
TPM1+I      3348.16814   143  7691.801615  101.801836   6.45e-023   1.000000 
TPM2+G      3348.96092   143  7693.387175  103.387396   2.92e-023   1.000000 
TPM3+I      3349.02575   143  7693.516835  103.517056   2.74e-023   1.000000 
K80+G       3353.76354   142  7696.031119  106.031340   7.79e-024   1.000000 
TVMef+I     3343.62685   145  7696.641627  106.641848   5.74e-024   1.000000 
TPM1+G      3352.96355   143  7701.392435  111.392656   5.33e-025   1.000000 
TPM3+G      3353.76834   143  7703.002015  113.002236   2.39e-025   1.000000 
TVMef+G     3348.11180   145  7705.611527  115.611748   6.47e-026   1.000000 
F81+I+G     3370.98719   145  7751.362307  161.362528   7.52e-036   1.000000 
JC+I+G      3394.22253   142  7776.949099  186.949320   2.09e-041   1.000000 
F81+I       3394.80352   144  7792.033671  202.033892   1.11e-044   1.000000 
F81+G       3398.06000   144  7798.546631  208.546852   4.27e-046   1.000000 
JC+I        3417.31352   141  7816.169782  226.170004   6.36e-050   1.000000 
JC+G        3421.36574   141  7824.274222  234.274444   1.11e-051   1.000000 
TrN         3485.03597   145  7979.459867  389.460088   2.22e-085   1.000000 
TIM2        3482.38126   146  7981.111743  391.111964   9.70e-086   1.000000 
TIM3        3483.67341   146  7983.696043  393.696264   2.66e-086   1.000000 
TIM1        3484.83919   146  7986.027603  396.027824   8.31e-087   1.000000 
GTR         3480.37509   148  7991.021995  401.022216   6.84e-088   1.000000 
TIM2ef      3508.06632   143  8011.597975  421.598196   2.33e-092   1.000000 
TrNef       3513.95380   142  8016.411639  426.411860   2.10e-093   1.000000 
TIM1ef      3513.36798   143  8022.201295  432.201516   1.16e-094   1.000000 
TIM3ef      3513.71308   143  8022.891495  432.891716   8.21e-095   1.000000 
SYM         3507.11253   145  8023.612987  433.613208   5.73e-095   1.000000 
HKY         3513.10095   144  8028.628531  438.628752   4.66e-096   1.000000 
TPM2uf      3510.62698   145  8030.641887  440.642108   1.70e-096   1.000000 
TPM3uf      3511.58629   145  8032.560507  442.560728   6.53e-097   1.000000 
TPM1uf      3512.93965   145  8035.267227  445.267448   1.69e-097   1.000000 
TVM         3508.51166   147  8040.333839  450.334060   1.34e-098   1.000000 
TPM2        3534.54879   142  8057.601619  467.601840   2.38e-102   1.000000 
K80         3540.50297   141  8062.548682  472.548904   2.01e-103   1.000000 
TPM1        3539.95244   142  8068.408919  478.409140   1.07e-104   1.000000 
TPM3        3540.13828   142  8068.780599  478.780820   8.91e-105   1.000000 
TVMef       3533.45655   144  8069.339731  479.339952   6.74e-105   1.000000 
F81         3580.54193   143  8156.549195  566.549416   7.78e-124   1.000000 
JC          3603.58611   140  8181.753666  591.753888   2.62e-129   1.000000
-------------------------------------------------------------------------
-lnL:	negative log likelihod
K:	number of estimated parameters
BIC:	Bayesian Information Criterion
delta:	BIC difference
weight:	BIC weight
cumWeight:	cumulative BIC weight
 
 
* BIC MODEL SELECTION : Confidence interval
 
There are 88 models in the 100% confidence interval: [ TrN+I+G TIM2+I+G TIM3+I+G TIM1+I+G GTR+I+G HKY+I+G TPM2uf+I+G TPM3uf+I+G TPM1uf+I+G TIM2ef+I+G TrNef+I+G TVM+I+G TIM1ef+I+G TIM3ef+I+G TrN+G TrN+I SYM+I+G TIM2+G TIM2+I TIM1+I TIM1+G TIM3+G TPM2+I+G TIM3+I K80+I+G GTR+G GTR+I HKY+I TPM3+I+G TPM1+I+G TVMef+I+G TPM2uf+I TPM1uf+I TPM3uf+I HKY+G TIM2ef+I TIM2ef+G TrNef+I TPM3uf+G TPM2uf+G TrNef+G TPM1uf+G TVM+I TIM1ef+I TIM3ef+I TIM1ef+G TIM3ef+G SYM+I SYM+G TVM+G TPM2+I K80+I TPM1+I TPM2+G TPM3+I K80+G TVMef+I TPM1+G TPM3+G TVMef+G F81+I+G JC+I+G F81+I F81+G JC+I JC+G TrN TIM2 TIM3 TIM1 GTR TIM2ef TrNef TIM1ef TIM3ef SYM HKY TPM2uf TPM3uf TPM1uf TVM TPM2 K80 TPM1 TPM3 TVMef F81 JC ] 
 
 
* BIC MODEL SELECTION : Parameter importance
 
Parameter   Importance
----------------------
fA	    1.0000
fC	    1.0000
fG	    1.0000
fT	    1.0000
kappa	    0.0001
titv	    0.0001
rAC	    0.1367
rAG	    0.9999
rAT	    0.1216
rCG	    0.0944
rCT	    0.9999
rGT	    0.9999
pinv(I)	    0.0000
alpha(G)	    0.0000
pinv(IG)	    1.0000
alpha(IG)	    1.0000
----------------------
Values have been rounded.
 (I):  considers only +I models.
 (G):  considers only +G models.
 (IG): considers only +I+G models.
 
 
* BIC MODEL SELECTION : Best Model's command line
 
phyml  -i /tmp/jmodeltest4009577566406657117.phy -d nt -n 1 -b 0 --run_id TrN+I+G -m 010020 -f m -v e -c 4 -a e --no_memory_check -o tlr -s BEST
 
 
 
---------------------------------------------------------------
*                                                             *
*                    MODEL AVERAGED PHYLOGENY                 *
*                                                             *
---------------------------------------------------------------
 
Selection criterion: . . . . BIC
Confidence interval: . . . . 1.00
Consensus type:. . . . . . . 50% majority rule
 
 
Using 88 models in the 1.00 confidence interval = TrN+I+G TIM2+I+G TIM3+I+G TIM1+I+G GTR+I+G HKY+I+G TPM2uf+I+G TPM3uf+I+G TPM1uf+I+G TIM2ef+I+G TrNef+I+G TVM+I+G TIM1ef+I+G TIM3ef+I+G TrN+G TrN+I SYM+I+G TIM2+G TIM2+I TIM1+I TIM1+G TIM3+G TPM2+I+G TIM3+I K80+I+G GTR+G GTR+I HKY+I TPM3+I+G TPM1+I+G TVMef+I+G TPM2uf+I TPM1uf+I TPM3uf+I HKY+G TIM2ef+I TIM2ef+G TrNef+I TPM3uf+G TPM2uf+G TrNef+G TPM1uf+G TVM+I TIM1ef+I TIM3ef+I TIM1ef+G TIM3ef+G SYM+I SYM+G TVM+G TPM2+I K80+I TPM1+I TPM2+G TPM3+I K80+G TVMef+I TPM1+G TPM3+G TVMef+G F81+I+G JC+I+G F81+I F81+G JC+I JC+G TrN TIM2 TIM3 TIM1 GTR TIM2ef TrNef TIM1ef TIM3ef SYM HKY TPM2uf TPM3uf TPM1uf TVM TPM2 K80 TPM1 TPM3 TVMef F81 JC  
 
Species in order:
 
    1. Cholev13561
    2. Cholev13562
    3. Cholev13563
    4. Cholev13571
    5. Cholev13573
    6. Cholev13552
    7. Boedav13201
    8. Boedav13204
    9. Boedav13211
    10. Boestu13135
    11. Boestu13134
    12. Meremi
    13. Corcel22221
    14. Argwol12781
    15. Argwol12782
    16. Argwol12774
    17. Argwol12773
    18. Argwol15401
    19. Argwol15402
    20. Argwol12223
    21. Argwol12221
    22. Argwol12222
    23. Ibemor13303
    24. Ibemor13161
    25. Ibemor13163
    26. Ibemor13194
    27. Ibemor13304
    28. Ibemor13231
    29. Ibemor13233
    30. Ibemor13302
    31. Ibemor13314
    32. Ibemor13311
    33. Ibemor13312
    34. Tarrol14351
    35. Targas13403
    36. Targas13401
    37. Spafez12123
    38. Spafez12121
    39. Spafez12122
    40. Islaza14043
    41. Islaza14041
    42. Isllag22592
    43. Isllag22591
    44. Islglo10425
    45. Islglo9821
    46. Islshu13323
    47. Islshu13321
    48. Islshu13322
    49. Islshu13324
    50. Milsch13212
    51. Milsch13213
    52. Milsch13192
    53. Milsch13191
    54. Milsch13241
    55. Milsch13162
    56. Milsch13292
    57. Milsch13291
    58. Milsch13283
    59. Milsch13282
    60. Islpal22991
    61. Islpal22992
    62. Josait13513
    63. Josait13623
    64. Josait13622
    65. Josait13621
    66. Josait13613
    67. Josait13612
    68. Josait13611
    69. Josait13511
    70. Josait13512
    71. Josait13243
 
Bipartitions included in the consensus tree
 
    12345678911111111112222222222333333333344444444445555555555666666666677
             01234567890123456789012345678901234567890123456789012345678901
    *********************************************************************** ( 1.0 )
    --********************************************************************* ( 0.96028 )
    ---******************************************************************** ( 0.96028 )
    ---**------------------------------------------------------------------ ( 0.96028 )
    -----****************************************************************** ( 1.0 )
    ------***************************************************************** ( 1.0 )
    ------***-------------------------------------------------------------- ( 1.0 )
    -------**-------------------------------------------------------------- ( 1.0 )
    ---------************************************************************** ( 0.99959 )
    ---------**------------------------------------------------------------ ( 1.0 )
    -----------************************************************************ ( 1.0 )
    ------------*********************************************************** ( 1.0 )
    -------------********************************************************** ( 1.0 )
    -------------********************-------------------------------------- ( 1.0 )
    -------------*********------------------------------------------------- ( 1.0 )
    -------------******---------------------------------------------------- ( 1.0 )
    --------------*****---------------------------------------------------- ( 1.0 )
    --------------***------------------------------------------------------ ( 0.96027 )
    ---------------**------------------------------------------------------ ( 1.0 )
    -----------------**---------------------------------------------------- ( 1.0 )
    -------------------***------------------------------------------------- ( 1.0 )
    --------------------**------------------------------------------------- ( 0.96027 )
    ----------------------***********-------------------------------------- ( 1.0 )
    ----------------------*****-------------------------------------------- ( 0.96044 )
    -----------------------****-------------------------------------------- ( 0.96028 )
    ------------------------***-------------------------------------------- ( 0.96028 )
    -------------------------**-------------------------------------------- ( 0.96027 )
    ---------------------------******-------------------------------------- ( 0.96043 )
    ----------------------------*****-------------------------------------- ( 0.96028 )
    -----------------------------****-------------------------------------- ( 0.96043 )
    ------------------------------***-------------------------------------- ( 1.0 )
    -------------------------------**-------------------------------------- ( 0.96028 )
    ---------------------------------************************************** ( 1.0 )
    ---------------------------------******-------------------------------- ( 1.0 )
    ---------------------------------***----------------------------------- ( 1.0 )
    ----------------------------------**----------------------------------- ( 0.96029 )
    ------------------------------------***-------------------------------- ( 1.0 )
    -------------------------------------**-------------------------------- ( 1.0 )
    ---------------------------------------******************************** ( 1.0 )
    ---------------------------------------**------------------------------ ( 1.0 )
    -----------------------------------------****************************** ( 1.0 )
    -----------------------------------------****-------------------------- ( 1.0 )
    ------------------------------------------***-------------------------- ( 1.0 )
    -------------------------------------------**-------------------------- ( 1.0 )
    ---------------------------------------------************************** ( 1.0 )
    ---------------------------------------------****************---------- ( 1.0 )
    ---------------------------------------------****---------------------- ( 1.0 )
    ----------------------------------------------***---------------------- ( 1.0 )
    -----------------------------------------------**---------------------- ( 1.0 )
    -------------------------------------------------************---------- ( 0.91804 )
    -------------------------------------------------**********------------ ( 1.0 )
    -------------------------------------------------**-------------------- ( 1.0 )
    ---------------------------------------------------********------------ ( 1.0 )
    ----------------------------------------------------*******------------ ( 0.96028 )
    -----------------------------------------------------******------------ ( 1.0 )
    ------------------------------------------------------*****------------ ( 0.96028 )
    -------------------------------------------------------****------------ ( 0.96028 )
    --------------------------------------------------------***------------ ( 0.96028 )
    ---------------------------------------------------------**------------ ( 1.0 )
    -----------------------------------------------------------**---------- ( 1.0 )
    -------------------------------------------------------------********** ( 1.0 )
    --------------------------------------------------------------********* ( 1.0 )
    ---------------------------------------------------------------******** ( 0.96028 )
    ----------------------------------------------------------------******* ( 0.96028 )
    -----------------------------------------------------------------****** ( 0.96028 )
    ------------------------------------------------------------------***** ( 0.96028 )
    -------------------------------------------------------------------**** ( 0.96028 )
    --------------------------------------------------------------------*** ( 0.96028 )
    ---------------------------------------------------------------------** ( 0.96028 )

 
            +--71 Cholev13573
        +-137
        |   +--70 Cholev13571
    +-138
    |   |               +--69 Boestu13134
    |   |           +-133
    |   |           |   +--68 Boestu13135
    |   |       +-134
    |   |       |   |                                +--67 Spafez12122
    |   |       |   |                            +-126
    |   |       |   |                            |   +--66 Spafez12121
    |   |       |   |                        +-127
